code,current,name,name_short,name_tv,gender,function,country_code,country,country_long,nationality,nationality_long,nationality_code,height,weight,disciplines
1930384,TRUE,FERNANDEZ Ezequiel,FERNANDEZ E,Ezequiel FERNANDEZ,Male,Athlete,ARG,Argentina,Argentina,Argentina,Argentina,ARG,178,0,['Football']
1930386,TRUE,GARCIA Joaquin,GARCIA J,Joaquin GARCIA,Male,Athlete,ARG,Argentina,Argentina,Argentina,Argentina,ARG,181,0,['Football']
1930400,TRUE,GONDOU Luciano,GONDOU L,Luciano GONDOU,Male,Athlete,ARG,Argentina,Argentina,Argentina,Argentina,ARG,189,0,['Football']
1930404,TRUE,TENORIO Angela Gabriela,TENORIO AG,Angela Gabriela TENORIO,Female,Athlete,ECU,Ecuador,Ecuador,Ecuador,Ecuador,ECU,165,0,['Athletics']
1930405,TRUE,HEZZE Santiago,HEZZE S,Santiago HEZZE,Male,Athlete,ARG,Argentina,Argentina,Argentina,Argentina,ARG,182,0,['Football']
1930407,TRUE,MOREJON Glenda,MOREJON G,Glenda MOREJON,Female,Athlete,ECU,Ecuador,Ecuador,Ecuador,Ecuador,ECU,152,0,['Athletics']
1930417,TRUE,LUJAN Gonzalo,LUJAN G,Gonzalo LUJAN,Male,Athlete,ARG,Argentina,Argentina,Argentina,Argentina,ARG,184,0,['Football']
1930422,TRUE,TORRES Paula Milena,TORRES PM,Paula Milena TORRES,Female,Athlete,ECU,Ecuador,Ecuador,Ecuador,Ecuador,ECU,155,0,['Athletics']
1930426,TRUE,MEDINA Cristian,MEDINA C,Cristian MEDINA,Male,Athlete,ARG,Argentina,Argentina,Argentina,Argentina,ARG,176,0,['Football']
1930428,TRUE,BONILLA Magaly Beatriz,BONILLA MB,Magaly Beatriz BONILLA,Female,Athlete,ECU,Ecuador,Ecuador,Ecuador,Ecuador,ECU,157,0,['Athletics']
1930436,TRUE,OTAMENDI Nicolas,OTAMENDI N,Nicolas OTAMENDI,Male,Athlete,ARG,Argentina,Argentina,Argentina,Argentina,ARG,183,0,['Football']
1930444,TRUE,NUNEZ Alan,NUNEZ A,Alan NUNEZ,Male,Athlete,PAR,Paraguay,Paraguay,Paraguay,Paraguay,PAR,178,0,['Football']
1930451,TRUE,RULLI Geronimo,RULLI G,Geronimo RULLI,Male,Athlete,ARG,Argentina,Argentina,Argentina,Argentina,ARG,189,0,['Football']
1930453,TRUE,CANTERO Alexis,CANTERO A,Alexis CANTERO,Male,Athlete,PAR,Paraguay,Paraguay,Paraguay,Paraguay,PAR,170,0,['Football']
1930459,TRUE,SOLER Julio,SOLER J,Julio SOLER,Male,Athlete,ARG,Argentina,Argentina,Argentina,Argentina,ARG,175,0,['Football']
1930463,TRUE,CHIRYUKIN Nikita,CHIRYUKIN N,Nikita CHIRYUKIN,Male,Athlete,KAZ,Kazakhstan,Kazakhstan,Kazakhstan,Kazakhstan,KAZ,0,0,['Shooting']
1930464,TRUE,MALINOVSKIY Konstantin,MALINOVSKIY K,Konstantin MALINOVSKIY,Male,Athlete,KAZ,Kazakhstan,Kazakhstan,Kazakhstan,Kazakhstan,KAZ,0,0,['Shooting']
1930465,TRUE,ALTUKHOVA Arina,ALTUKHOVA A,Arina ALTUKHOVA,Female,Athlete,KAZ,Kazakhstan,Kazakhstan,Kazakhstan,Kazakhstan,KAZ,0,0,['Shooting']
1930466,TRUE,LE Alexandra,LE A,Alexandra Le,Female,Athlete,KAZ,Kazakhstan,Kazakhstan,Kazakhstan,Kazakhstan,KAZ,0,0,['Shooting']
1930467,TRUE,SATPAYEV Islam,SATPAYEV I,Islam SATPAYEV,Male,Athlete,KAZ,Kazakhstan,Kazakhstan,Kazakhstan,Kazakhstan,KAZ,0,0,['Shooting']
1930468,TRUE,YUNUSMETOVA Irina,YUNUSMETOVA I,Irina YUNUSMETOVA,Female,Athlete,KAZ,Kazakhstan,Kazakhstan,Kazakhstan,Kazakhstan,KAZ,0,0,['Shooting']
1930478,TRUE,ORYNBAY Assem,ORYNBAY A,Assem ORYNBAY,Female,Athlete,KAZ,Kazakhstan,Kazakhstan,Kazakhstan,Kazakhstan,KAZ,0,0,['Shooting']
1930479,TRUE,DMITRIYENKO Mariya,DMITRIYENKO M,Mariya DMITRIYENKO,Female,Athlete,KAZ,Kazakhstan,Kazakhstan,Kazakhstan,Kazakhstan,KAZ,0,0,['Shooting']
1930486,TRUE,YECHSHENKO Eduard,YECHSHENKO E,Eduard YECHSHENKO,Male,Athlete,KAZ,Kazakhstan,Kazakhstan,Kazakhstan,Kazakhstan,KAZ,0,0,['Shooting']
1930532,TRUE,ZENON Kevin,ZENON K,Kevin ZENON,Male,Athlete,ARG,Argentina,Argentina,Argentina,Argentina,ARG,177,0,['Football']
1930539,TRUE,GRAND'PIERRE Alexandre,GRAND'PIERRE A,Alexandre GRAND'PIERRE,Male,Athlete,HAI,Haiti,Haiti,United States,United States of America,USA,0,0,['Swimming']
1930552,TRUE,ALSHAMLAN Yousef,ALSHAMLAN Y,Yousef ALSHAMLAN,Male,Athlete,KUW,Kuwait,Kuwait,Kuwait,Kuwait,KUW,0,0,['Fencing']
1930706,TRUE,VIANA VIERA Juliana,VIANA VIERA J,Juliana VIANA VIERA,Female,Athlete,BRA,Brazil,Brazil,Brazil,Brazil,BRA,162,0,['Badminton']
1930709,TRUE,COELHO Ygor,COELHO Y,Ygor COELHO,Male,Athlete,BRA,Brazil,Brazil,Brazil,Brazil,BRA,178,0,['Badminton']
1930739,TRUE,KNIBB Taylor,KNIBB T,Taylor KNIBB,Female,Athlete,USA,United States,United States of America,United States,United States of America,USA,0,0,"['Cycling Road', 'Triathlon']"
1930741,TRUE,KASPER Kirsten,KASPER K,Kirsten KASPER,Female,Athlete,USA,United States,United States of America,United States,United States of America,USA,0,0,['Triathlon']
1930747,TRUE,PEARSON Morgan,PEARSON M,Morgan PEARSON,Male,Athlete,USA,United States,United States of America,United States,United States of America,USA,0,0,['Triathlon']
1930750,TRUE,RIDER Seth,RIDER S,Seth RIDER,Male,Athlete,USA,United States,United States of America,United States,United States of America,USA,0,0,['Triathlon']
1930752,TRUE,SPIVEY Taylor,SPIVEY T,Taylor SPIVEY,Female,Athlete,USA,United States,United States of America,United States,United States of America,USA,0,0,['Triathlon']
1930767,TRUE,DILLON Faith,DILLON F,Faith DILLON,Female,Athlete,USA,United States,United States of America,United States,United States of America,USA,0,0,['Taekwondo']
1930770,TRUE,HEALY Jonathan,HEALY J,Jonathan HEALY,Male,Athlete,USA,United States,United States of America,United States,United States of America,USA,0,0,['Taekwondo']
1930771,TRUE,NICKOLAS CJ,NICKOLAS C,CJ NICKOLAS,Male,Athlete,USA,United States,United States of America,United States,United States of America,USA,0,0,['Taekwondo']
1930773,TRUE,TEACHOUT Kristina,TEACHOUT K,Kristina TEACHOUT,Female,Athlete,USA,United States,United States of America,United States,United States of America,USA,0,0,['Taekwondo']
1930776,TRUE,COLLINS Danielle,COLLINS D,Danielle COLLINS,Female,Athlete,USA,United States,United States of America,United States,United States of America,USA,177,0,['Tennis']
1930777,TRUE,NAVARRO Emma,NAVARRO E,Emma NAVARRO,Female,Athlete,USA,United States,United States of America,United States,United States of America,USA,170,0,['Tennis']
1930781,TRUE,EUBANKS Christopher,EUBANKS C,Christopher EUBANKS,Male,Athlete,USA,United States,United States of America,United States,United States of America,USA,201,0,['Tennis']
1930782,TRUE,FRITZ Taylor,FRITZ T,Taylor FRITZ,Male,Athlete,USA,United States,United States of America,United States,United States of America,USA,196,0,['Tennis']
1930784,TRUE,GAUFF Coco,GAUFF C,Coco GAUFF,Female,Athlete,USA,United States,United States of America,United States,United States of America,USA,175,0,['Tennis']
1930785,TRUE,GIRON Marcos,GIRON M,Marcos GIRON,Male,Athlete,USA,United States,United States of America,United States,United States of America,USA,180,0,['Tennis']
1930790,TRUE,KRAJICEK Austin,KRAJICEK A,Austin KRAJICEK,Male,Athlete,USA,United States,United States of America,United States,United States of America,USA,188,0,['Tennis']
1930791,TRUE,KRAWCZYK Desirae,KRAWCZYK D,Desirae KRAWCZYK,Female,Athlete,USA,United States,United States of America,United States,United States of America,USA,170,0,['Tennis']
1930801,TRUE,PAUL Tommy,PAUL T,Tommy PAUL,Male,Athlete,USA,United States,United States of America,United States,United States of America,USA,185,0,['Tennis']
1930802,TRUE,PEGULA Jessica,PEGULA J,Jessica PEGULA,Female,Athlete,USA,United States,United States of America,United States,United States of America,USA,170,0,['Tennis']
1930804,TRUE,RAM Rajeev,RAM R,Rajeev RAM,Male,Athlete,USA,United States,United States of America,United States,United States of America,USA,193,0,['Tennis']
1930826,TRUE,ZHANG Lily,ZHANG L,Lily ZHANG,Female,Athlete,USA,United States,United States of America,United States,United States of America,USA,0,0,['Table Tennis']
1930828,TRUE,JHA Kanak,JHA K,Kanak JHA,Male,Athlete,USA,United States,United States of America,United States,United States of America,USA,0,0,['Table Tennis']
1930832,TRUE,SUNG Rachel,SUNG R,Rachel SUNG,Female,Athlete,USA,United States,United States of America,United States,United States of America,USA,0,0,['Table Tennis']
1930833,TRUE,WANG Amy,WANG A,Amy WANG,Female,Athlete,USA,United States,United States of America,United States,United States of America,USA,0,0,['Table Tennis']
1931098,TRUE,HARIMOTO Miwa,HARIMOTO M,Miwa HARIMOTO,Female,Athlete,JPN,Japan,Japan,Japan,Japan,JPN,0,0,['Table Tennis']
1931099,TRUE,HARIMOTO Tomokazu,HARIMOTO T,Tomokazu HARIMOTO,Male,Athlete,JPN,Japan,Japan,Japan,Japan,JPN,0,0,['Table Tennis']
1931100,TRUE,HAYATA Hina,HAYATA H,Hina HAYATA,Female,Athlete,JPN,Japan,Japan,Japan,Japan,JPN,0,0,['Table Tennis']
1931101,TRUE,HIRANO Miu,HIRANO M,Miu HIRANO,Female,Athlete,JPN,Japan,Japan,Japan,Japan,JPN,0,0,['Table Tennis']
1931106,TRUE,SHINOZUKA Hiroto,SHINOZUKA H,Hiroto SHINOZUKA,Male,Athlete,JPN,Japan,Japan,Japan,Japan,JPN,0,0,['Table Tennis']
1931109,TRUE,TOGAMI Shunsuke,TOGAMI S,Shunsuke TOGAMI,Male,Athlete,JPN,Japan,Japan,Japan,Japan,JPN,0,0,['Table Tennis']
1931124,TRUE,PAEGLIS Laura,PAEGLIS L,Laura PAEGLIS,Female,Athlete,AUS,Australia,Australia,Australia,Australia,AUS,0,0,['Archery']
1931126,TRUE,BOUKOUVALAS Peter,BOUKOUVALAS P,Peter BOUKOUVALAS,Male,Athlete,AUS,Australia,Australia,Australia,Australia,AUS,0,0,['Archery']
1931160,TRUE,TENZIN Sangay,TENZIN S,Sangay TENZIN,Male,Athlete,BHU,Bhutan,Bhutan,Bhutan,Bhutan,BHU,0,0,['Swimming']
1931161,TRUE,KURNIAWAN Joe,KURNIAWAN J,Joe KURNIAWAN,Male,Athlete,INA,Indonesia,Indonesia,Indonesia,Indonesia,INA,0,0,['Swimming']
1931180,TRUE,LEE Dohyun,LEE D,LEE Dohyun,Male,Athlete,KOR,Korea,Republic of Korea,Korea,Republic of Korea,KOR,176,0,['Sport Climbing']
1931183,TRUE,SEO Chaehyun,SEO C,SEO Chaehyun,Female,Athlete,KOR,Korea,Republic of Korea,Korea,Republic of Korea,KOR,164,0,['Sport Climbing']
1931185,TRUE,SHIN Euncheol,SHIN E,SHIN Euncheol,Male,Athlete,KOR,Korea,Republic of Korea,Korea,Republic of Korea,KOR,173,0,['Sport Climbing']
1931243,TRUE,SUKASEM Vareeraya,SUKASEM V,Vareeraya SUKASEM,Female,Athlete,THA,Thailand,Thailand,Thailand,Thailand,THA,0,0,['Skateboarding']
1931269,TRUE,KIM Euro,KIM E,KIM Euro,Male,Athlete,KOR,Korea,Republic of Korea,Korea,Republic of Korea,KOR,0,0,['Cycling Road']
1931278,TRUE,SONG Minji,SONG M,SONG Minji,Female,Athlete,KOR,Korea,Republic of Korea,Korea,Republic of Korea,KOR,0,0,['Cycling Road']
1931298,TRUE,AMIR,AMIR,AMIR,Male,Athlete,KAZ,Kazakhstan,Kazakhstan,Kazakhstan,Kazakhstan,KAZ,0,0,['Breaking']
1931331,TRUE,KYZAIBAY Nazym,KYZAIBAY N,Nazym KYZAIBAY,Female,Athlete,KAZ,Kazakhstan,Kazakhstan,Kazakhstan,Kazakhstan,KAZ,160,0,['Boxing']
1931342,TRUE,KHALZOVA Valentina,KHALZOVA V,Valentina KHALZOVA,Female,Athlete,KAZ,Kazakhstan,Kazakhstan,Kazakhstan,Kazakhstan,KAZ,175,0,['Boxing']
1931345,TRUE,IBRAGIMOVA Karina,IBRAGIMOVA K,Karina IBRAGIMOVA,Female,Athlete,KAZ,Kazakhstan,Kazakhstan,Kazakhstan,Kazakhstan,KAZ,175,0,['Boxing']
1931374,TRUE,ROMANYK Arthit Mikhail,ROMANYK AM,Arthit Mikhail ROMANYK,Male,Athlete,THA,Thailand,Thailand,Thailand,Thailand,THA,0,0,['Sailing']
1931381,TRUE,MONTGOMERY Sophia,MONTGOMERY S,Sophia MONTGOMERY,Female,Athlete,THA,Thailand,Thailand,Thailand,Thailand,THA,0,0,['Sailing']
1931384,TRUE,SHAURI Magdalena,SHAURI M,Magdalena SHAURI,Female,Athlete,TAN,Tanzania,United Republic of Tanzania,Tanzania,United Republic of Tanzania,TAN,198,0,['Athletics']
1931493,TRUE,VERED VILENCHIK Omer,VERED VILENCHIK O,Omer VERED VILENCHIK,Male,Athlete,ISR,Israel,Israel,Israel,Israel,ISR,0,0,['Sailing']
1931496,TRUE,AMAN Aman,AMAN A,Aman AMAN,Male,Athlete,IND,India,India,India,India,IND,0,0,['Wrestling']
1931500,TRUE,YOUSRI Akram,YOUSRI A,Akram YOUSRI,Male,Athlete,EGY,Egypt,Egypt,Egypt,Egypt,EGY,180,0,['Handball']
1931570,TRUE,ABDULLIN Ilfat,ABDULLIN I,Ilfat ABDULLIN,Male,Athlete,KAZ,Kazakhstan,Kazakhstan,Kazakhstan,Kazakhstan,KAZ,0,0,['Archery']
1931572,TRUE,ZHANGBYRBAY Dauletkeldi,ZHANGBYRBAY D,Dauletkeldi ZHANGBYRBAY,Male,Athlete,KAZ,Kazakhstan,Kazakhstan,Kazakhstan,Kazakhstan,KAZ,0,0,['Archery']
1931573,TRUE,MAIMURATOV Amir,MAIMURATOV A,Amir MAIMURATOV,Male,Athlete,KAZ,Kazakhstan,Kazakhstan,Kazakhstan,Kazakhstan,KAZ,182,0,['Sport Climbing']
1931576,TRUE,KARIMI Milad,KARIMI M,Milad KARIMI,Male,Athlete,KAZ,Kazakhstan,Kazakhstan,Kazakhstan,Kazakhstan,KAZ,0,0,['Artistic Gymnastics']
1931577,TRUE,KURBANOV Nariman,KURBANOV N,Nariman KURBANOV,Male,Athlete,KAZ,Kazakhstan,Kazakhstan,Kazakhstan,Kazakhstan,KAZ,0,0,['Artistic Gymnastics']
1931583,TRUE,POTAPENKO Yelena,POTAPENKO Y,Yelena POTAPENKO,Female,Athlete,KAZ,Kazakhstan,Kazakhstan,Kazakhstan,Kazakhstan,KAZ,0,0,['Modern Pentathlon']
1931584,TRUE,ABUSAL Wasim,ABUSAL W,Wasim ABUSAL,Male,Athlete,PLE,Palestine,Palestine,Palestine,Palestine,PLE,173,0,['Boxing']
1931588,TRUE,BORODA-DUDOCHKIN Georgiy,BORODA-DUDOCHKIN G,Georgiy BORODA-DUDOCHKIN,Male,Athlete,KAZ,Kazakhstan,Kazakhstan,Kazakhstan,Kazakhstan,KAZ,0,0,['Modern Pentathlon']
1931815,TRUE,SWIATEK Iga,SWIATEK I,Iga SWIATEK,Female,Athlete,POL,Poland,Poland,Poland,Poland,POL,176,0,['Tennis']
1931818,TRUE,ELMASRY Ibrahim,ELMASRY I,Ibrahim ELMASRY,Male,Athlete,EGY,Egypt,Egypt,Egypt,Egypt,EGY,196,0,['Handball']
1931829,TRUE,HENDAWY Karim,HENDAWY K,Karim HENDAWY,Male,Athlete,EGY,Egypt,Egypt,Egypt,Egypt,EGY,188,0,['Handball']
1931832,TRUE,FRECH Magdalena,FRECH M,Magdalena FRECH,Female,Athlete,POL,Poland,Poland,Poland,Poland,POL,171,0,['Tennis']
1931894,TRUE,LYNCH Finn,LYNCH F,Finn LYNCH,Male,Athlete,IRL,Ireland,Ireland,Ireland,Ireland,IRL,0,0,['Sailing']
1931914,TRUE,LINETTE Magda,LINETTE M,Magda LINETTE,Female,Athlete,POL,Poland,Poland,Poland,Poland,POL,171,0,['Tennis']
1931916,TRUE,ABDELHAK Mohab,ABDELHAK M,Mohab ABDELHAK,Male,Athlete,EGY,Egypt,Egypt,Egypt,Egypt,EGY,194,0,['Handball']
1931934,TRUE,BARWINSKA Agata,BARWINSKA A,Agata BARWINSKA,Female,Athlete,POL,Poland,Poland,Poland,Poland,POL,0,0,['Sailing']
1932027,TRUE,YANG Amy,YANG A,YANG Amy,Female,Athlete,KOR,Korea,Republic of Korea,Korea,Republic of Korea,KOR,173,0,['Golf']
1932109,TRUE,ALY Mohamed,ALY M,Mohamed ALY,Male,Athlete,EGY,Egypt,Egypt,Egypt,Egypt,EGY,190,0,['Handball']
1932124,TRUE,COMERFORD Niall,COMERFORD N,Niall COMERFORD,Male,Athlete,IRL,Ireland,Ireland,Ireland,Ireland,IRL,183,87,['Rugby Sevens']
1932149,TRUE,YASER ISMAIL Omar,YASER ISMAIL O,Omar YASER ISMAIL,Male,Athlete,PLE,Palestine,Palestine,Palestine,Palestine,PLE,0,0,['Taekwondo']
1932150,TRUE,RODRIGUEZ Pedro,RODRIGUEZ P,Pedro RODRIGUEZ,Male,Athlete,HUN,Hungary,Hungary,Hungary,Hungary,HUN,197,0,['Handball']
1932154,TRUE,MIKLER Roland,MIKLER R,Roland MIKLER,Male,Athlete,HUN,Hungary,Hungary,Hungary,Hungary,HUN,192,0,['Handball']
1932160,TRUE,VINESH Vinesh,VINESH V,Vinesh VINESH,Female,Athlete,IND,India,India,India,India,IND,0,0,['Wrestling']
1932161,TRUE,BODO Richard,BODO R,Richard BODO,Male,Athlete,HUN,Hungary,Hungary,Hungary,Hungary,HUN,203,0,['Handball']
1932168,TRUE,IMRE Bence,IMRE B,Bence IMRE,Male,Athlete,HUN,Hungary,Hungary,Hungary,Hungary,HUN,186,0,['Handball']
1932173,TRUE,ROSOLSKA Alicja,ROSOLSKA A,Alicja ROSOLSKA,Female,Athlete,POL,Poland,Poland,Poland,Poland,POL,166,0,['Tennis']
1932182,TRUE,SANAD Mohammad,SANAD M,Mohammad SANAD,Male,Athlete,EGY,Egypt,Egypt,Egypt,Egypt,EGY,188,0,['Handball']
1932186,TRUE,ILIC Zoran,ILIC Z,Zoran ILIC,Male,Athlete,HUN,Hungary,Hungary,Hungary,Hungary,HUN,197,0,['Handball']
1932194,TRUE,LIGETVARI Patrik,LIGETVARI P,Patrik LIGETVARI,Male,Athlete,HUN,Hungary,Hungary,Hungary,Hungary,HUN,203,0,['Handball']
1932219,TRUE,BARTUCZ Laszlo,BARTUCZ L,Laszlo BARTUCZ,Male,Athlete,HUN,Hungary,Hungary,Hungary,Hungary,HUN,194,0,['Handball']
1932221,TRUE,TAREK Mohamed,TAREK M,Mohamed TAREK,Male,Athlete,EGY,Egypt,Egypt,Egypt,Egypt,EGY,202,0,['Handball']
1932223,TRUE,SIPOS Adrian,SIPOS A,Adrian SIPOS,Male,Athlete,HUN,Hungary,Hungary,Hungary,Hungary,HUN,198,0,['Handball']
1932236,TRUE,ROSTA Miklos,ROSTA M,Miklos ROSTA,Male,Athlete,HUN,Hungary,Hungary,Hungary,Hungary,HUN,203,0,['Handball']
1932243,TRUE,ANTIM Antim,ANTIM A,Antim ANTIM,Female,Athlete,IND,India,India,India,India,IND,0,0,['Wrestling']
1932430,TRUE,BOKA Bendeguz,BOKA B,Bendeguz BOKA,Male,Athlete,HUN,Hungary,Hungary,Hungary,Hungary,HUN,195,0,['Handball']
1932431,TRUE,ANSHU Anshu,ANSHU A,Anshu ANSHU,Female,Athlete,IND,India,India,India,India,IND,0,0,['Wrestling']
1932434,TRUE,DZIARNOWSKA Maja,DZIARNOWSKA M,Maja DZIARNOWSKA,Female,Athlete,POL,Poland,Poland,Poland,Poland,POL,0,0,['Sailing']
1932440,TRUE,WIERZBICKI Szymon,WIERZBICKI S,Szymon WIERZBICKI,Male,Athlete,POL,Poland,Poland,Poland,Poland,POL,0,0,['Sailing']
1932442,TRUE,KRASODOMSKI Michal,KRASODOMSKI M,Michal KRASODOMSKI,Male,Athlete,POL,Poland,Poland,Poland,Poland,POL,0,0,['Sailing']
1932446,TRUE,BUKSAK Dominik,BUKSAK D,Dominik BUKSAK,Male,Athlete,POL,Poland,Poland,Poland,Poland,POL,0,0,['Sailing']
1932449,TRUE,SZITA Zoltan,SZITA Z,Zoltan SZITA,Male,Athlete,HUN,Hungary,Hungary,Hungary,Hungary,HUN,196,0,['Handball']
1932450,TRUE,MELZACKA Aleksandra,MELZACKA A,Aleksandra MELZACKA,Female,Athlete,POL,Poland,Poland,Poland,Poland,POL,0,0,['Sailing']
1932456,TRUE,HANUSZ Egon,HANUSZ E,Egon HANUSZ,Male,Athlete,HUN,Hungary,Hungary,Hungary,Hungary,HUN,177,0,['Handball']
1932470,TRUE,ANCSIN Gabor,ANCSIN G,Gabor ANCSIN,Male,Athlete,HUN,Hungary,Hungary,Hungary,Hungary,HUN,202,0,['Handball']
1932478,TRUE,NABI Heiki,NABI H,Heiki NABI,Male,Athlete,EST,Estonia,Estonia,Estonia,Estonia,EST,0,0,['Wrestling']
1932480,TRUE,DAMASIEWICZ Julia,DAMASIEWICZ J,Julia DAMASIEWICZ,Female,Athlete,POL,Poland,Poland,Poland,Poland,POL,0,0,['Sailing']
1932482,TRUE,ZAKOWSKI Maks,ZAKOWSKI M,Maks ZAKOWSKI,Male,Athlete,POL,Poland,Poland,Poland,Poland,POL,0,0,['Sailing']
1932485,TRUE,TARNOWSKI Pawel,TARNOWSKI P,Pawel TARNOWSKI,Male,Athlete,POL,Poland,Poland,Poland,Poland,POL,0,0,['Sailing']
1932492,TRUE,JANKOWIAK Sandra,JANKOWIAK S,Sandra JANKOWIAK,Female,Athlete,POL,Poland,Poland,Poland,Poland,POL,0,0,['Sailing']
1932512,TRUE,NISHA Nisha,NISHA N,Nisha NISHA,Female,Athlete,IND,India,India,India,India,IND,0,0,['Wrestling']
1932534,TRUE,van der WESTHUIZEN Paige,van der WESTHUIZEN,Paige van der WESTHUIZEN,Female,Athlete,ZIM,Zimbabwe,Zimbabwe,Zimbabwe,Zimbabwe,ZIM,0,0,['Swimming']
1932567,TRUE,REETIKA Reetika,REETIKA R,Reetika REETIKA,Female,Athlete,IND,India,India,India,India,IND,0,0,['Wrestling']
1932569,TRUE,SYNORADZKA Martyna,SYNORADZKA M,Martyna SYNORADZKA,Female,Athlete,POL,Poland,Poland,Poland,Poland,POL,0,0,['Fencing']
1932600,TRUE,SALHE Jorge Antonio,SALHE JA,Jorge Antonio SALHE,Male,Athlete,PLE,Palestine,Palestine,Palestine,Palestine,PLE,0,0,['Shooting']
1932622,TRUE,BADAWI Fares,BADAWI F,Fares BADAWI,Male,Athlete,PLE,Palestine,Palestine,Palestine,Palestine,PLE,178,0,['Judo']
1932649,TRUE,ELGENDY Ahmed,ELGENDY A,Ahmed ELGENDY,Male,Athlete,EGY,Egypt,Egypt,Egypt,Egypt,EGY,0,0,['Modern Pentathlon']
1932660,TRUE,SELO Lina Alemayehu,SELO LA,Lina Alemayehu SELO,Female,Athlete,ETH,Ethiopia,Ethiopia,Ethiopia,Ethiopia,ETH,0,0,['Swimming']
1932666,TRUE,BLUMAN Daniel,BLUMAN D,Daniel BLUMAN,Male,Athlete,ISR,Israel,Israel,Israel,Israel,ISR,0,0,['Equestrian']
1932686,TRUE,MUHR Robin,MUHR R,Robin MUHR,Male,Athlete,ISR,Israel,Israel,Israel,Israel,ISR,0,0,['Equestrian']
1932735,TRUE,CYPRIANOS Denilson,CYPRIANOS D,Denilson CYPRIANOS,Male,Athlete,ZIM,Zimbabwe,Zimbabwe,Zimbabwe,Zimbabwe,ZIM,0,0,['Swimming']
1932740,TRUE,RUSSEKOFF Isabella,RUSSEKOFF I,Isabella RUSSEKOFF,Female,Athlete,ISR,Israel,Israel,Israel,Israel,ISR,0,0,['Equestrian']
1932757,TRUE,PARNAT Reena,PARNAT R,Reena PARNAT,Female,Athlete,EST,Estonia,Estonia,Estonia,Estonia,EST,0,0,['Archery']
1932764,TRUE,TOFALIDES Alex,TOFALIDES A,Alex TOFALIDES,Male,Athlete,CYP,Cyprus,Cyprus,Cyprus,Cyprus,CYP,0,0,['Fencing']
1932765,TRUE,GATHIMBA Samuel Kireri,GATHIMBA SK,Samuel Kireri GATHIMBA,Male,Athlete,KEN,Kenya,Kenya,Kenya,Kenya,KEN,173,0,['Athletics']
1932812,TRUE,JEPCHIRCHIR Peres,JEPCHIRCHIR P,Peres JEPCHIRCHIR,Female,Athlete,KEN,Kenya,Kenya,Kenya,Kenya,KEN,152,0,['Athletics']
1932820,TRUE,BIBOSSINOV Saken,BIBOSSINOV S,Saken BIBOSSINOV,Male,Athlete,KAZ,Kazakhstan,Kazakhstan,Kazakhstan,Kazakhstan,KAZ,167,0,['Boxing']
1932821,TRUE,SABYRKHAN Makhmud,SABYRKHAN M,Makhmud SABYRKHAN,Male,Athlete,KAZ,Kazakhstan,Kazakhstan,Kazakhstan,Kazakhstan,KAZ,166,0,['Boxing']
1932822,TRUE,MUKHAMMEDSABYR Bazarbay Uulu,MUKHAMMEDSABYR BU,Bazarbay Uulu MUKHAMMEDSABYR,Male,Athlete,KAZ,Kazakhstan,Kazakhstan,Kazakhstan,Kazakhstan,KAZ,175,0,['Boxing']
1932823,TRUE,SHYMBERGENOV Aslanbek,SHYMBERGENOV A,Aslanbek SHYMBERGENOV,Male,Athlete,KAZ,Kazakhstan,Kazakhstan,Kazakhstan,Kazakhstan,KAZ,182,0,['Boxing']
1932824,TRUE,ORALBAY Nurbek,ORALBAY N,Nurbek ORALBAY,Male,Athlete,KAZ,Kazakhstan,Kazakhstan,Kazakhstan,Kazakhstan,KAZ,187,0,['Boxing']
1932825,TRUE,ORALBAY Aibek,ORALBAY A,Aibek ORALBAY,Male,Athlete,KAZ,Kazakhstan,Kazakhstan,Kazakhstan,Kazakhstan,KAZ,188,0,['Boxing']
1932832,TRUE,KUNKABAYEV Kamshybek,KUNKABAYEV K,Kamshybek KUNKABAYEV,Male,Athlete,KAZ,Kazakhstan,Kazakhstan,Kazakhstan,Kazakhstan,KAZ,190,0,['Boxing']
1932849,TRUE,KARUNARATHNA Tharushi,KARUNARATHNA T,Tharushi KARUNARATHNA,Female,Athlete,SRI,Sri Lanka,Sri Lanka,Sri Lanka,Sri Lanka,SRI,156,0,['Athletics']
1932851,TRUE,OBIRI Hellen,OBIRI H,Hellen OBIRI,Female,Athlete,KEN,Kenya,Kenya,Kenya,Kenya,KEN,152,0,['Athletics']
1932863,TRUE,ISMAIL Malak,ISMAIL M,Malak ISMAIL,Female,Athlete,EGY,Egypt,Egypt,Egypt,Egypt,EGY,0,0,['Modern Pentathlon']
1932872,TRUE,LOKEDI Sharon,LOKEDI S,Sharon LOKEDI,Female,Athlete,KEN,Kenya,Kenya,Kenya,Kenya,KEN,170,0,['Athletics']
1932880,TRUE,SHABAN Mohanad,SHABAN M,Mohanad SHABAN,Male,Athlete,EGY,Egypt,Egypt,Egypt,Egypt,EGY,0,0,['Modern Pentathlon']
1932887,TRUE,ITSEKIRI Usheoritse,ITSEKIRI U,Usheoritse ITSEKIRI,Male,Athlete,NGR,Nigeria,Nigeria,Nigeria,Nigeria,NGR,183,0,['Athletics']
1932890,TRUE,JOAO Carolina,JOAO C,Carolina JOAO,Female,Athlete,POR,Portugal,Portugal,Portugal,Portugal,POR,0,0,['Sailing']
